ZipCode,Latitude,Longitude
40523,37.98488,-84.51399
40582,38.13958,-84.47353
40587,38.04858,-84.49786
40745,37.08879,-84.14359
40824,36.86728,-83.38738
40827,36.98793,-83.38766
40830,36.75753,-83.33435
40862,37.01148,-82.87536
40931,37.18827,-83.59407
40972,37.27342,-83.65329
40999,37.00976,-83.84703
41002,38.77076,-84.00287
41015,38.98618,-84.48405
41102,38.44141,-82.68844
41141,38.55177,-83.19329
41168,38.29839,-82.74847
41219,37.9474,-82.88774
41240,37.80903,-82.80224
41274,37.87411,-82.81393
41307,37.55294,-83.46642
41385,37.62829,-83.41382
41477,37.98626,-83.30239
41503,37.6709,-82.28745
41548,37.37413,-82.28758
41563,37.23538,-82.56897
41572,37.30238,-82.6505
41619,37.48143,-82.74908
41622,37.52556,-82.82376
41651,37.4796,-82.7559
41669,37.33432,-82.72058
41764,37.16771,-83.25916
40503,38.0004,-84.53095
40504,38.03979,-84.5375
40508,38.05573,-84.50227
40544,38.0425,-84.54158
40603,38.20287,-84.82952
40724,37.07756,-84.08286
40754,36.66715,-84.11125
40815,36.752,-83.26836
40874,36.99065,-83.39103
40953,36.87686,-83.77795
41030,38.76971,-84.57304
41061,38.58265,-84.15486
41076,39.02762,-84.44037
41085,39.0321,-84.38737
41092,38.82563,-84.67838
41095,38.78501,-84.90285
41175,38.72013,-82.95369
41262,37.85388,-82.60881
41413,37.98747,-83.09117
41502,37.47966,-82.51878
41535,37.57927,-82.25343
41568,37.52357,-82.04537
41571,37.60984,-82.41829
41666,37.44644,-82.81078
41713,37.22272,-83.28045
41747,37.30084,-83.12375
41760,37.21341,-83.09138
41776,37.20109,-83.29831
41826,37.16393,-82.93327
41847,37.25385,-82.8698
40823,36.97519,-82.98698
40865,36.93814,-83.26574
40951,37.11844,-83.77473
40965,36.60952,-83.72166
41001,38.93425,-84.39235
41008,38.67705,-85.16956
41018,39.00903,-84.59807
41022,38.98976,-84.64282
41052,38.66169,-84.77232
41059,39.0073,-84.33494
41071,39.08284,-84.48263
41081,38.30496,-83.56992
41124,38.03556,-82.85857
41142,38.28382,-83.07559
41149,38.06247,-83.03891
41216,37.70986,-82.83499
41310,37.62236,-83.214
41317,37.4651,-83.23186
41368,37.57933,-83.64406
41451,37.87383,-83.25871
41557,37.49845,-82.42841
41603,37.57988,-82.70031
41607,37.64006,-82.83205
41632,37.55057,-82.94742
41655,37.50521,-82.70716
41701,37.25363,-83.18487
41762,37.1641,-83.43846
41766,37.18409,-83.4302
41812,37.23539,-82.79784
42022,37.1479,-88.94331
42029,37.01963,-88.34755
42060,36.97072,-88.83128
42076,36.5989,-88.06757
40977,36.7517,-83.69932
41007,38.89499,-84.29475
41012,39.06885,-84.53293
41064,38.53213,-84.039
41083,38.66488,-84.99661
41094,38.88471,-84.63448
41139,38.52048,-82.72186
41164,38.30512,-83.16953
41173,38.26011,-83.29949
41226,37.97185,-82.95066
41234,37.79952,-82.73282
41524,37.43937,-82.26636
41542,37.31592,-82.47079
41561,37.32691,-82.45338
41647,37.42738,-82.744
41725,37.30815,-83.02749
41731,37.12413,-83.03651
41736,37.37707,-83.20839
41754,37.32179,-83.30957
41840,37.21263,-82.70712
42020,36.6684,-88.36887
42023,36.87489,-89.00882
42038,37.0719,-88.06569
42054,36.68214,-88.42804
42085,36.57334,-88.76722
42234,36.69564,-87.17693
40981,37.39577,-83.27174
41037,38.41998,-83.82413
41128,38.4274,-83.11977
41311,37.57844,-83.70812
41464,37.63813,-82.98235
41517,37.18892,-82.60607
41528,37.54348,-82.13564
41531,37.6111,-82.2505
41534,37.28606,-82.47327
41554,37.46603,-82.3429
41612,37.30568,-82.70184
41702,37.2494,-83.19137
41714,37.20994,-83.49062
41749,37.16447,-83.43762
41759,37.23912,-83.03529
41815,37.17307,-82.82529
41859,37.43174,-82.85139
42031,36.66863,-88.99313
42124,36.86211,-85.64482
42202,36.68498,-86.85184
42214,37.13034,-85.68913
42220,36.87449,-87.17614
42254,36.65871,-87.64768
42266,36.77927,-87.36474
41045,38.73817,-85.06081
41046,38.71334,-84.79948
41048,39.07275,-84.68755
41051,38.94196,-84.55235
41080,39.04244,-84.84138
41097,38.60886,-84.58087
41129,38.37338,-82.62804
41159,38.01117,-82.95773
41230,38.11459,-82.60577
41260,37.80337,-82.771
41332,37.79602,-83.45631
41333,37.5554,-83.77834
41352,37.85919,-83.37228
41365,37.70837,-83.62959
41520,37.27655,-82.58176
41621,37.62352,-82.72502
41643,37.46198,-82.79611
41649,37.54571,-82.75867
41659,37.58224,-82.67396
41712,37.35278,-83.13732
41719,37.30982,-83.21828
41745,37.35036,-83.44852
41751,37.20692,-83.18784
41772,37.43155,-83.07118
41843,37.30567,-82.82666
41862,37.34673,-82.77781
41906,38.05032,-84.50197
42122,36.86658,-86.36149
42163,37.0685,-86.09812
42170,36.84047,-86.61145
42209,37.31601,-86.62669
42240,36.86814,-87.47953
42274,36.95102,-86.60186
42276,36.85287,-86.88313
42302,37.76509,-87.04365
42347,37.4498,-86.90578
41049,38.28556,-83.67885
41146,38.23666,-82.91908
41174,38.70634,-83.01105
41183,38.55045,-82.73208
41214,37.77925,-82.59784
41232,38.00059,-82.71533
41254,37.87468,-82.66039
41271,37.81526,-82.71325
41366,37.60197,-83.20984
41397,37.65685,-83.67086
41527,37.62584,-82.30373
41605,37.54214,-82.69277
41642,37.59964,-82.66182
41727,37.36163,-83.32107
41743,37.35498,-83.1045
41746,37.20221,-83.09636
41773,37.15773,-83.09571
41828,37.29482,-82.79347
42027,36.9546,-88.64185
42035,36.89403,-88.87463
42045,37.08273,-88.26648
42082,36.96111,-88.51128
42083,37.16308,-88.24882
42086,37.08711,-88.76701
42210,37.1984,-86.27789
42265,36.72337,-86.99147
42337,37.21565,-87.04989
42350,37.44702,-87.16875
42351,37.85904,-86.92844
42370,37.66716,-86.82868
42419,37.83736,-87.59155
42450,37.4006,-87.75502
42564,37.08839,-84.60085
42602,36.69126,-85.1338
42724,37.67186,-86.02583
41041,38.42255,-83.73265
41091,38.92884,-84.72937
41132,38.28735,-82.82244
41169,38.52663,-82.71752
41201,38.00119,-82.71634
41231,37.78143,-82.3625
41256,37.83652,-82.86134
41351,37.31832,-83.58165
41501,37.47693,-82.51373
41512,37.25685,-82.47346
41543,37.53767,-82.26233
41544,37.59409,-82.16791
41549,37.2935,-82.5902
41616,37.6117,-82.89402
41653,37.66524,-82.76794
41821,37.07928,-83.00723
41822,37.32251,-82.94926
41833,37.03856,-82.94543
41836,37.30126,-82.91549
42047,37.33274,-88.40044
42049,36.53987,-88.34275
42058,37.04785,-88.49273
42061,36.89013,-88.77443
42087,36.96914,-88.98096
42123,36.82287,-85.99458
42130,36.92442,-85.78997
42153,36.66952,-86.0473
42232,36.86836,-87.6517
42287,37.29376,-86.5078
42301,37.74781,-87.17881
42333,37.33605,-86.77033
42371,37.50635,-87.28527
41156,38.61975,-82.86433
41171,38.06741,-83.22039
41313,37.64985,-83.47391
41314,37.4805,-83.66438
41514,37.6396,-82.25802
41537,37.19965,-82.63134
41538,37.31754,-82.58146
41558,37.59368,-82.17003
41604,37.36932,-82.67059
41606,37.33553,-82.7152
41615,37.55414,-82.6767
41663,37.57517,-82.64668
41723,37.26991,-83.27125
41763,37.06993,-83.11806
41810,37.18145,-82.68669
41824,37.19388,-82.9074
42025,36.85647,-88.35305
42033,37.27186,-88.07953
42040,36.67845,-88.5358
42051,36.84618,-88.6655
42133,36.70378,-85.93708
42261,37.21479,-86.68015
42280,36.94184,-87.10731
42286,36.72887,-87.25526
42323,37.17767,-87.0504
42349,37.42176,-86.60625
42431,37.33699,-87.4973
42441,37.35233,-87.65868
42633,36.83413,-84.8456
42642,37.05544,-85.0915
42722,37.27147,-85.71738
43001,40.09247,-82.60834
41086,38.72297,-84.88728
41096,38.61585,-83.80617
41099,39.03231,-84.46336
41144,38.57227,-82.81274
41204,37.81677,-82.67435
41224,37.86456,-82.51459
41250,37.74045,-82.4743
41265,37.69877,-82.68719
41364,37.39997,-83.60798
41513,37.30067,-82.34872
41547,37.54221,-82.09473
41630,37.48355,-82.85645
41722,37.33132,-83.1688
41835,37.20874,-82.66964
41845,37.14727,-82.89224
42081,37.14119,-88.4049
42101,37.01817,-86.45873
42129,36.98872,-85.6115
42134,36.72855,-86.57293
42156,36.84664,-86.04731
42164,36.77226,-86.18508
42206,36.88514,-86.72318
42378,37.68323,-86.87302
42501,37.0924,-84.57185
42716,37.49632,-85.67512
42746,37.22223,-85.74686
42754,37.47627,-86.29696
42788,37.54418,-86.03028
43007,40.33755,-83.4111
43017,40.10041,-83.11581
43040,40.25663,-83.37548
43055,40.09936,-82.3548
43082,40.12105,-82.92956
43130,39.7143,-82.60341
43156,39.55582,-82.77578
43164,39.60099,-83.12209
43199,39.85969,-82.89442
43226,39.97857,-83.16338
43302,40.58887,-83.12552
43307,40.60851,-83.15734
41203,37.75827,-82.62353
41360,37.76938,-83.62631
41421,37.93383,-83.07685
41566,37.40082,-82.20369
41567,37.56331,-82.28986
41602,37.73677,-82.76245
41635,37.4928,-82.6171
41667,37.32721,-82.68752
41730,37.28547,-83.39509
41775,37.1644,-83.37877
41825,37.16608,-82.69096
41838,37.14682,-82.73923
41839,37.43932,-82.91116
41861,37.39472,-82.84038
42024,37.0589,-89.07565
42044,36.92773,-88.22216
42063,36.55928,-88.56838
42157,36.83289,-85.84541
42160,37.06496,-86.05419
42171,37.02275,-86.18416
42236,36.71058,-87.60378
42259,37.28471,-86.18947
42354,37.38279,-86.92555
42403,37.46308,-87.93423
42404,37.49056,-87.79346
42411,37.21883,-87.98625
42436,37.41795,-87.56706
42451,37.8594,-87.38099
42456,37.506,-87.44447
42459,37.55,-87.9856
42567,37.25885,-84.59894
41264,38.00005,-82.7147
41267,37.85901,-82.44404
41338,37.38914,-83.71758
41344,37.48311,-83.66658
41348,37.44788,-83.31841
41362,37.60397,-83.6087
41386,37.45012,-83.80387
41422,37.76831,-83.14429
41553,37.49279,-82.16753
41562,37.41378,-82.48285
41631,37.45543,-82.73521
41640,37.50822,-82.83288
41832,37.16071,-82.99474
41837,37.10683,-82.76791
42028,37.02842,-88.2844
42037,37.15807,-88.18691
42053,37.10061,-88.84605
42064,37.33053,-88.08038
42066,36.73651,-88.63816
42204,36.71283,-87.08596
42322,37.61405,-87.39835
42343,37.61283,-86.81831
42352,37.4966,-87.12581
42367,37.20616,-87.17361
42408,37.20314,-87.67834
42442,37.17941,-87.4712
42566,37.32523,-84.92876
42638,36.67167,-84.46784
42649,36.6065,-84.4308
42729,37.29539,-86.06346
42776,37.52738,-85.93292
43098,39.9595,-82.48782
43105,39.85888,-82.62011
43109,39.91502,-82.83281
43140,39.9,-83.44264
43147,39.90324,-82.75069
43205,39.95922,-82.96654
43207,39.90052,-82.96573
43216,39.97419,-82.89822
43217,39.82566,-82.94753
43232,39.91702,-82.87539
43240,40.1405,-82.98647
41347,37.53286,-83.60177
41408,37.79098,-83.2744
41425,37.913,-83.39297
41426,37.78872,-83.00005
41459,37.88731,-83.03232
41465,37.75547,-83.04651
41539,37.49883,-82.31224
41555,37.55699,-82.19257
41559,37.35963,-82.37295
41560,37.32885,-82.57031
41564,37.61563,-82.3771
41636,37.39025,-82.72905
41645,37.54856,-82.77541
41729,37.29569,-83.20016
41739,37.33775,-83.13022
41778,37.27852,-83.30005
41834,37.25962,-82.96785
41903,38.04959,-84.50097
41905,38.04753,-84.50043
42131,36.8129,-85.91148
42207,37.30132,-86.27561
42221,36.89449,-87.48534
42285,37.26248,-86.27906
42288,37.18172,-86.6362
42334,37.73673,-87.32966
42348,37.79449,-86.85048
42355,37.861,-86.98457
42444,37.63943,-87.64395
42457,37.80799,-87.77135
42528,37.17117,-85.07996
42541,37.37234,-84.83775
43003,40.41853,-82.97443
43022,40.34697,-82.34735
43064,40.08401,-83.28425
43067,40.35176,-83.46656
43107,39.69608,-82.42213
43119,39.93968,-83.17641
43214,40.05377,-83.02597
43231,40.0803,-82.9378
43271,39.97094,-83.02628
43299,40.04129,-82.87105
41519,37.59822,-82.3237
41660,37.42239,-82.63802
41735,37.02295,-83.09366
41831,37.43089,-82.96965
41849,37.17192,-82.73241
41858,37.1224,-82.82658
41901,38.04905,-84.50109
41902,38.04911,-84.49789
42003,37.03153,-88.58797
42127,37.12109,-85.91647
42128,36.83432,-86.40639
42154,37.05479,-85.72025
42211,36.83685,-87.86
42339,37.08067,-86.97896
42406,37.72798,-87.69482
42453,37.164,-87.58402
42503,37.08467,-84.61154
42558,36.94869,-84.57667
42712,37.5111,-86.14607
42717,36.80943,-85.39333
42764,37.41751,-85.63208
43010,40.00105,-83.62296
43152,39.40456,-82.62112
43211,40.01342,-82.97198
43334,40.39905,-82.8091
43416,41.48011,-83.28271
43438,41.60384,-82.68614
43506,41.47543,-84.56722
43520,41.3844,-84.62857
43555,41.43843,-84.25799
43565,41.41796,-83.74081
43656,41.70475,-83.6508
43764,39.71305,-82.20753
43842,40.13987,-82.00953
43912,40.07487,-80.76485
43931,39.66479,-80.87746
43938,40.31998,-80.61831
43950,40.08297,-80.91263
43976,40.36682,-80.90719
43985,40.161,-81.1274
41650,37.34811,-82.69296
41804,37.12929,-82.94431
41855,37.13417,-82.74479
41904,38.04941,-84.50037
42032,36.71764,-89.10391
42056,37.1012,-88.96918
42140,36.66077,-85.81335
42201,37.25362,-86.68473
42217,37.03987,-87.49178
42320,37.40851,-86.87791
42321,37.18228,-87.12057
42328,37.41983,-86.99463
42374,37.33593,-87.14226
42410,37.27097,-87.51168
42420,37.82244,-87.55526
42464,37.18866,-87.39135
42603,36.7834,-85.08384
42635,36.65041,-84.39664
42713,37.37539,-85.8893
42753,37.23325,-85.16995
43008,39.93733,-82.47633
43013,40.23481,-82.69131
43018,39.96029,-82.68235
43019,40.4917,-82.53339
43068,39.96257,-82.78385
43080,40.23031,-82.45463
43128,39.65666,-83.57393
43163,39.76229,-82.45344
43219,40.0052,-82.93121
43236,40.00006,-82.88795
43266,40.05642,-82.9682
43311,40.35963,-83.75738
43343,40.31895,-83.97425
43413,41.23821,-83.65276
43537,41.57693,-83.66492
43659,41.64925,-83.5368
43748,39.71492,-82.31042
43771,39.84828,-81.93649
43782,39.61369,-82.21423
43803,40.35532,-81.64397
43906,40.01788,-80.75795
43948,40.27471,-80.782
43963,40.17416,-80.69737
43984,40.39926,-81.03393
44004,41.86914,-80.79473
44005,41.876,-80.80006
41740,37.32493,-83.06826
41774,37.13886,-83.16541
41777,37.0466,-83.22051
41819,36.99257,-83.06989
42039,36.75859,-88.79549
42069,36.94888,-88.75346
42071,36.60391,-88.32171
42078,37.24261,-88.28109
42120,36.6684,-86.27602
42141,36.97437,-85.90702
42159,36.99829,-86.2569
42167,36.71854,-85.70044
42223,36.65475,-87.46267
42275,37.19918,-86.45452
42303,37.75714,-87.09255
42327,37.56433,-87.26081
42376,37.62476,-87.07838
42741,37.00002,-85.24722
43037,40.27299,-82.33304
43045,40.17426,-83.44318
43066,40.39684,-83.16211
43074,40.26944,-82.84395
43077,40.13868,-83.33859
43084,40.16198,-83.54324
43148,39.81487,-82.50238
43323,40.74397,-83.23517
43433,41.5025,-82.87147
43442,41.42261,-83.22047
43443,41.46091,-83.47632
43451,41.31839,-83.61755
43463,41.50977,-83.50876
43519,41.42823,-84.3957
43530,41.32715,-84.28493
43547,41.48864,-83.87225
43548,41.20339,-84.16676
43552,41.55391,-83.62605
43607,41.65099,-83.60379
43612,41.70283,-83.53921
43682,41.64259,-83.544
43702,39.94082,-82.00679
43733,39.93009,-81.49977
43767,39.9966,-81.80215
43901,40.21935,-80.86439
43927,40.12334,-80.93349
43939,40.17638,-80.80067
43961,40.51862,-80.62769
44022,41.44862,-81.4063
41817,37.37698,-82.88857
41844,37.36995,-82.82793
42036,36.69853,-88.16666
42070,36.79794,-88.89766
42088,36.61839,-88.73563
42102,36.95269,-86.40192
42152,37.09871,-85.81184
42216,36.98719,-87.14236
42219,37.16422,-86.74949
42304,37.77771,-87.16865
42325,37.34377,-87.25421
42345,37.20701,-87.18112
42361,37.50525,-86.71748
42369,37.28767,-86.93398
42452,37.68816,-87.55044
42458,37.85356,-87.42894
42516,37.14679,-84.7178
42518,36.96706,-84.62763
42631,36.74291,-84.48125
42742,37.04649,-85.4371
43014,40.46383,-82.26231
43021,40.19598,-82.89996
43026,40.03248,-83.13581
43149,39.54136,-82.56892
43204,39.95585,-83.08222
43206,39.94067,-82.97859
43210,40.00785,-83.02145
43229,40.08317,-82.97569
43270,39.96497,-83.00032
43338,40.56018,-82.7817
43347,40.47009,-83.6662
43441,41.49804,-83.47193
43458,41.53115,-83.21629
43469,41.44807,-83.37164
43571,41.52157,-83.81317
43605,41.64031,-83.50948
43606,41.6721,-83.60265
43624,41.65433,-83.54559
43635,41.65253,-83.67132
43711,39.83271,-81.57455
43713,39.97872,-81.1739
43725,40.02736,-81.59338
43908,40.54704,-80.9297
43910,40.34097,-80.80671
43925,40.45137,-80.85875
43946,39.63929,-80.9491
43953,40.37688,-80.70076
41848,37.09176,-83.02967
42001,37.05661,-88.66
42002,37.06855,-88.62494
42021,36.79108,-89.00599
42041,36.50412,-88.88123
42048,36.79296,-88.25127
42050,36.56691,-89.18694
42055,37.05847,-88.12827
42079,36.56655,-88.58694
42084,37.43195,-88.24763
42103,36.96304,-86.3705
42104,36.93201,-86.45006
42135,36.71649,-86.57733
42166,36.89653,-85.69717
42215,36.99432,-87.64822
42262,36.67785,-87.44768
42326,37.27194,-87.01495
42375,37.82397,-87.24285
42460,37.49873,-87.94525
42502,37.09586,-84.60369
42719,37.34193,-85.34023
42720,37.17028,-85.32617
42721,37.42698,-86.4867
42728,37.10653,-85.27824
42733,37.33281,-85.19766
42758,37.33799,-85.3437
43030,39.96056,-82.41349
43044,40.06452,-83.58011
43046,39.89895,-82.52621
43115,39.49025,-83.15965
43145,39.55856,-83.23258
43150,39.77713,-82.42529
43157,39.84042,-82.54484
43195,39.85467,-82.88364
43202,40.02042,-83.01189
43251,39.95972,-83.0208
43351,40.82912,-83.29788
43406,41.33023,-83.44206
43430,41.52874,-83.36652
43439,41.51723,-83.04088
43446,41.64816,-82.81738
43449,41.53375,-83.13821
42142,36.99761,-85.9063
42151,36.66302,-85.59973
42241,36.86709,-87.48975
42256,36.97815,-86.96871
42332,37.25282,-87.09226
42338,37.54924,-86.76816
42364,37.75244,-86.8148
42440,37.23803,-87.46946
42701,37.70758,-85.86187
42715,36.95962,-85.38885
42718,37.35192,-85.35986
43004,40.01121,-82.80946
43005,40.29049,-82.29115
43033,39.96071,-82.60294
43112,39.80237,-82.71043
43113,39.59478,-82.93645
43117,39.76462,-83.20837
43136,39.80453,-82.80833
43151,39.72996,-83.47169
43203,39.97146,-82.96994
43213,39.96535,-82.87518
43220,40.04844,-83.07283
43221,40.01453,-83.06894
43222,39.95647,-83.02936
43235,40.10184,-83.05913
43265,39.95999,-83.02116
43316,40.9434,-83.38194
43332,40.57491,-83.36481
43335,40.66365,-82.91045
43337,40.67694,-83.25333
43348,40.4688,-83.87991
43357,40.26571,-83.738
43359,40.87083,-83.44991
43445,41.57206,-83.31429
43456,41.64878,-82.82141
43460,41.604,-83.56876
43524,41.22909,-84.03336
43525,41.46605,-83.70518
43531,41.63553,-84.49323
43545,41.3864,-84.13312
43601,41.64729,-83.54763
43611,41.7068,-83.48943
43681,41.64221,-83.54215
43721,39.93996,-82.25233
43728,39.6533,-81.81032
43738,39.85732,-82.13854
43739,39.93903,-82.27494
43758,39.64091,-81.89471
43778,40.00917,-81.37119
43789,39.65591,-81.23465
43840,40.40765,-81.59551
42252,37.23654,-86.51704
42273,37.21909,-86.86891
42283,36.87779,-86.65653
42324,37.14587,-86.96658
42330,37.29478,-87.12665
42344,37.23917,-87.30003
42368,37.69839,-86.77245
42377,37.69821,-87.28471
42445,37.10854,-87.88011
42519,36.97056,-84.57299
42732,37.60691,-86.11406
42743,37.24215,-85.5095
43035,40.17977,-83.00993
43041,40.23827,-83.36803
43050,40.38221,-82.48386
43062,40.00598,-82.67622
43078,40.1104,-83.76764
43102,39.64074,-82.75705
43103,39.72245,-82.94396
43106,39.63289,-83.40181
43116,39.77031,-83.05834
43146,39.77155,-83.14805
43272,39.96035,-83.00566
43279,39.9661,-83.02545
43320,40.5774,-82.88338
43432,41.55751,-83.24262
43452,41.52436,-82.90989
43512,41.29757,-84.3578
43551,41.54264,-83.5977
43557,41.50228,-84.41273
43608,41.67675,-83.53541
43610,41.67548,-83.55739
43718,40.01542,-81.01562
43747,39.83715,-81.11608
43761,39.66127,-82.14133
43768,40.03249,-81.41119
43787,39.55787,-81.77069
43824,40.34722,-81.73851
43926,40.51193,-80.62375
43930,40.61211,-80.78397
43934,40.07388,-80.78827
43968,40.62525,-80.66859
43972,40.10047,-80.97575
43986,40.37177,-80.98907
44017,41.37021,-81.85591
44032,41.66405,-80.67403
44050,41.24571,-82.13004
44070,41.42179,-81.91801
44074,41.28631,-82.23415
44087,41.32281,-81.45383
42366,37.73837,-86.94363
42409,37.52528,-87.68047
42455,37.60775,-87.53267
42461,37.77671,-87.81168
42463,37.48906,-87.85886
42565,37.17971,-84.91501
42647,36.68133,-84.61958
42653,36.72039,-84.46555
42731,36.83645,-85.54575
42762,37.4427,-86.40981
42782,37.33652,-85.6999
43036,40.35215,-83.26226
43154,39.6001,-82.81728
43158,39.45113,-82.36258
43215,39.96585,-83.00365
43230,40.04462,-82.85644
43260,39.96287,-82.99841
43319,40.30629,-83.58086
43324,40.44739,-83.80907
43345,40.52877,-83.58457
43465,41.57139,-83.49648
43466,41.29197,-83.50958
43467,41.24043,-83.49098
43501,41.64475,-84.44865
43534,41.373,-83.93997
43535,41.32088,-84.04048
43603,41.65807,-83.52738
43667,41.65089,-83.53522
43697,41.64478,-83.54343
43701,39.94823,-82.00912
43719,40.00157,-81.08119
43749,40.166,-81.54377
43755,40.05206,-81.43891
43791,39.87624,-82.1034
43836,40.20888,-81.71994
43947,39.96809,-80.75488
43967,40.02174,-80.94009
44039,41.39198,-82.01939
44056,41.31836,-81.50382
44060,41.68583,-81.33717
44067,41.31663,-81.54836
44118,41.49877,-81.5546
44125,41.41484,-81.61151
44203,41.01471,-81.6145
42356,37.6894,-87.32352
42372,37.4223,-87.27856
42402,37.8686,-87.4614
42413,37.43764,-87.4794
42462,37.80005,-87.77072
42533,37.0718,-84.5976
42539,37.35175,-84.943
42553,37.17227,-84.64533
42726,37.4132,-86.15763
43002,40.07816,-83.16922
43009,40.17389,-83.64429
43028,40.42266,-82.32092
43056,40.01621,-82.35768
43061,40.28513,-83.20273
43076,39.87605,-82.36307
43135,39.47665,-82.68215
43144,39.51302,-82.1656
43155,39.63034,-82.53574
43212,39.98726,-83.0433
43325,40.66609,-82.84166
43344,40.42947,-83.34126
43360,40.31827,-83.6517
43420,41.34544,-83.11793
43462,41.28437,-83.69885
43464,41.38822,-82.94297
43541,41.30243,-83.83018
43613,41.70431,-83.60445
43620,41.66409,-83.55038
43661,41.65288,-83.60469
43812,40.26655,-81.85264
43830,40.04633,-82.10766
43845,40.26997,-81.73563
43920,40.64398,-80.58099
44045,41.7383,-81.27924
44052,41.45599,-82.16872
44062,41.4465,-81.01527
44110,41.56519,-81.5671
44116,41.47068,-81.84904
44129,41.39552,-81.73341
44141,41.31436,-81.6283
44143,41.55572,-81.47995
42437,37.68703,-87.91261
42544,37.05274,-84.75885
42629,36.97642,-85.09338
42634,36.84592,-84.45133
42748,37.56232,-85.73075
42757,37.37629,-85.73162
42759,36.83208,-85.51494
42765,37.2937,-85.91695
42784,37.4691,-85.9259
43031,40.1608,-82.65594
43047,40.20552,-83.64423
43048,40.35018,-82.63004
43065,40.1725,-83.09335
43070,40.2173,-83.95949
43072,40.12552,-83.95766
43111,39.50106,-82.2365
43123,39.88182,-83.09105
43127,39.47454,-82.31779
43201,39.99135,-83.00111
43227,39.93786,-82.88712
43306,40.61197,-83.15858
43310,40.50695,-83.78957
43333,40.43946,-83.91689
43346,40.56678,-83.84205
43410,41.31546,-82.96329
43412,41.65161,-83.28354
43437,41.25205,-83.60365
43457,41.26394,-83.44371
43517,41.45968,-84.74155
43554,41.6673,-84.55207
43556,41.29957,-84.56244
43652,41.65097,-83.53648
43720,39.79708,-81.87905
43731,39.7473,-82.09597
43759,40.0604,-81.07124
43777,39.82623,-82.06503
43821,40.11248,-82.01117
43973,40.15656,-81.32335
44030,41.93193,-80.5811
44049,41.26918,-82.30561
44086,41.6778,-81.0529
44088,41.77935,-81.00765
44089,41.40631,-82.38268
44095,41.65481,-81.44091
44117,41.56963,-81.52517
42702,37.69406,-85.86066
42749,37.18507,-85.87878
42755,37.47843,-86.29141
43006,40.47103,-82.18819
43025,39.95912,-82.49773
43032,40.3286,-82.95902
43054,40.08647,-82.80881
43083,40.10838,-83.83624
43093,40.05817,-82.45232
43223,39.93526,-83.04328
43228,39.9514,-83.128
43287,39.96143,-82.99939
43301,40.56569,-83.12487
43350,40.35474,-82.71117
43435,41.33142,-83.30244
43523,41.34264,-84.00036
43529,41.19074,-83.7854
43533,41.69475,-84.07598
43549,41.37487,-84.52478
43560,41.70964,-83.709
43602,41.64363,-83.54536
43657,41.67683,-83.56178
43727,39.8773,-81.81052
43734,39.88081,-81.91154
43788,39.79296,-81.34582
43828,40.34169,-81.8657
43907,40.27193,-81.01074
43932,40.59085,-80.70882
43935,40.10014,-80.73016
43962,40.67767,-80.88692
43977,40.12806,-81.07076
44021,41.45267,-81.15501
44061,41.68824,-81.33282
44090,41.15817,-82.2343
44147,41.32068,-81.67651
44214,40.9467,-81.99814
44231,41.29176,-81.07303
44241,41.24868,-81.34581
44250,41.021,-81.4341
44262,41.14298,-81.43917
44411,41.02163,-81.04259
44415,40.77088,-80.69139
44423,40.7654,-80.90638
44428,41.43747,-80.58023
44436,41.05196,-80.5447
44470,41.29965,-80.95033
44471,41.05116,-80.59256
44506,41.09838,-80.62588
42740,37.59177,-85.93973
43011,40.30703,-82.66957
43015,40.29394,-83.06892
43023,40.0695,-82.52688
43071,40.17739,-82.37574
43073,40.00196,-82.75103
43101,39.46492,-82.74828
43126,39.80977,-83.1682
43138,39.52386,-82.41517
43142,39.59517,-83.58787
43143,39.74137,-83.30675
43153,39.7412,-83.56483
43162,39.94382,-83.29337
43209,39.95913,-82.92899
43218,39.96662,-83.01234
43318,40.32965,-83.9146
43341,40.59127,-83.31707
43349,40.61868,-82.66598
43402,41.38776,-83.65328
43434,41.67771,-83.51992
43450,41.41079,-83.47873
43468,41.60368,-83.33141
43536,41.30875,-84.6368
43553,41.52927,-84.22441
43566,41.5013,-83.73853
43569,41.3512,-83.79089
43716,39.82697,-81.00857
43724,39.74393,-81.51929
43762,40.01994,-81.75166
43779,39.81402,-81.44184
43783,39.80484,-82.29092
43786,39.71507,-81.27637
43802,40.08325,-81.85906
43837,40.32068,-81.50214
43902,39.88071,-80.99311
43905,40.10766,-80.84042
43913,40.26303,-80.62999
43942,39.86212,-80.81646
44033,41.54698,-81.10172
44085,41.61519,-80.85614
44113,41.48285,-81.69432
44122,41.46818,-81.51404
44181,41.46138,-81.78691
44224,41.17844,-81.44054
44230,40.96572,-81.68794
44278,41.09565,-81.42988
44404,41.33582,-80.54826
44427,40.73279,-80.95307
44431,40.86044,-80.75483
43016,40.12777,-83.09629
43027,40.24481,-82.51657
43029,40.08979,-83.45546
43058,40.05957,-82.40379
43060,40.21909,-83.56931
43081,40.1101,-82.90742
43085,40.09877,-83.01704
43086,40.11745,-82.91666
43110,39.82757,-82.79419
43125,39.84445,-82.8791
43137,39.83283,-82.97884
43160,39.53606,-83.44273
43196,39.85146,-82.89366
43198,39.83586,-82.92917
43224,40.04008,-82.96613
43234,40.10298,-83.05599
43314,40.633,-82.96798
